name,image_url,review_count,rating,price,type_list,address,link,source
Amorino,https://f.roocdn.com/images/menus/18565/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1511873913,50,4.65,€,"[""Italien"", ""Glaces"", ""Dessert""]","9 rue Montorgueil, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/amorino-montorgueil?day=today&time=ASAP,Deliveroo
Wild & The Moon Lafayette Anticipations,https://f.roocdn.com/images/menus/24126/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1518518194,50,4.45,€€,"[""Végétalien"", ""Sans Gluten"", ""Bio""]","9 rue du Plâtre, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/wild-and-the-moon-lafayette?day=today&time=ASAP,Deliveroo
Big Falafel - Paris 3ème,https://f.roocdn.com/images/menus/88884/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1539690824,28,4.2,€,"[""Falafel"", ""Libanais"", ""Végétarien""]","64 boulevard Sebastopol, Paris, 75003",https://deliveroo.fr/menu/paris/3eme-temple/bbf?day=today&time=ASAP,Deliveroo
BOTTLES,https://f.roocdn.com/images/menus/80087/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1537800746,47,4.35,€€€,"[""Français"", ""Tapas"", ""Alcool"", ""Apéritif""]","57 Rue Sainte-Anne, Paris, 75002",https://deliveroo.fr/menu/paris/2eme-bourse/bottles-paris-57-rue-sainte-anne?day=today&time=ASAP,Deliveroo
Crêperie Elo,https://f.roocdn.com/images/menus/16885/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1479830827,50,4.3,€,"[""Français"", ""Dessert""]","7 rue saint-antoine, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/creperie-elo-bstille?day=today&time=ASAP,Deliveroo
HBK Burger - 19e,https://f.roocdn.com/images/menus/40073/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1499681128,50,4.25,€€,"[""Cacher"", ""Burgers""]","157 Boulevard Serurier, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-jaures/hbk-burger-19e?day=today&time=ASAP,Deliveroo
Wan Li,https://f.roocdn.com/images/menus/90024/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1541092005,0,0.0,€€,"[""Chinois"", ""Thaï"", ""Vietnamien"", ""Asiatique""]","10 Rue des Petites Écuries, Paris, 75010",https://deliveroo.fr/menu/paris/10eme-gare-du-nord/wan-li?day=today&time=ASAP,Deliveroo
PIZZA WAWA,https://f.roocdn.com/images/menus/82389/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1539597562,22,3.95,€€,"[""Pizza"", ""Italien""]","35 rue St Honoré, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/pizza-wawa?day=today&time=ASAP,Deliveroo
🍷Nysa Faubourg St Martin,https://f.roocdn.com/images/menus/26812/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1491907796,0,0.0,€€,"[""Alcool"", ""Apéritif"", ""Boissons""]","203 Rue du Faubourg Saint-Martin, Paris, 75010",https://deliveroo.fr/menu/paris/paris-10eme-gare-de-lest/nysa-faubourg-st-martin?day=today&time=ASAP,Deliveroo
31street,https://f.roocdn.com/images/menus/51921/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1515426790,50,3.75,€€,"[""Burritos"", ""Hot Dog"", ""Burgers"", ""Américain"", ""Halal""]","1 Villa Gaudelet, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-belleville/31street-75011?day=today&time=ASAP,Deliveroo
BEST FOOD paris,https://f.roocdn.com/images/menus/90374/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1541420166,38,3.75,€,"[""Turque"", ""Burgers"", ""Kebab"", ""Halal"", ""Crêperie""]","12 BLD DE CLICHY, Paris, 75018",https://deliveroo.fr/menu/paris/18eme-abbesses/best-food-paris?day=today&time=ASAP,Deliveroo
Le Myrha,https://f.roocdn.com/images/menus/84224/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1537550657,30,4.25,€,"[""Végétalien"", ""Burgers"", ""Français"", ""Bio""]","70, rue Myrha, Paris, 75018",https://deliveroo.fr/menu/paris/18eme-chateau-rouge/le-myrha?day=today&time=ASAP,Deliveroo
Amorino Place des Vosges,https://f.roocdn.com/images/menus/18565/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1511873913,50,4.6,€€,"[""Italien"", ""Glaces"", ""Dessert""]","1 rue des Francs Bourgeois, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/amorino-francs-bourgeois?day=today&time=ASAP,Deliveroo
Le Misk,https://f.roocdn.com/images/menus/25624/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1477068514,50,4.3,€€€,"[""Libanais"", ""Méditerranéen"", ""Oriental""]","19 rue de charonne, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-bastille/le-misk?day=today&time=ASAP,Deliveroo
Sunny,https://f.roocdn.com/images/menus/37340/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1495442010,50,4.45,€€,"[""Burgers"", ""Américain"", ""Salade""]","84 Avenue Secrétan, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-colonel-fabien/sunny?day=today&time=ASAP,Deliveroo
LE CAFE MARGUERITE,https://f.roocdn.com/images/menus/81442/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1542216247,0,0.0,€€€,[],"28 Rue des Martyrs 75009 Paris France, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/le-cafe-marguerite?day=today&time=ASAP,Deliveroo
Nachitos,https://f.roocdn.com/images/menus/65992/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1527609542,50,4.4,€€,"[""Poulet"", ""Français""]","63 Rue du Château d'Eau, Paris, 75010",https://deliveroo.fr/menu/paris/10eme-gare-du-nord/nachitos?day=today&time=ASAP,Deliveroo
Bellota-Bellota,https://f.roocdn.com/images/menus/28258/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1496417403,50,4.5,€€€,"[""Hispanique""]","14 rue de Bretagne, Paris, 75003",https://deliveroo.fr/menu/paris/3eme-temple/bellota-bellota-marais?day=today&time=ASAP,Deliveroo
Cin Cin,https://f.roocdn.com/images/menus/84546/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1537864372,0,0.0,€€,"[""Pizza"", ""Italien""]","9 boulevard poissonière, Paris, 75002",https://deliveroo.fr/menu/paris/2eme-bourse/cin-cin?day=today&time=ASAP,Deliveroo
Ellis Gourmet Burger,https://f.roocdn.com/images/menus/32686/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1510760483,50,4.1,€€€,"[""Burgers"", ""Belge""]","62 rue Cesaria Evora, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/ellis-gourmet-rosa-parks?day=today&time=ASAP,Deliveroo
Léon de Bruxelles,https://f.roocdn.com/images/menus/39699/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1523464815,50,4.4,€€,"[""Fruits De Mer"", ""Belge"", ""Fish And Chips"", ""Français""]","120 rue rambuteau, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/leon-de-bruxelles-les-halles?day=today&time=ASAP,Deliveroo
Big Fernand BHV,https://f.roocdn.com/images/menus/1872/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1524646972,50,4.25,€€,"[""Burgers"", ""Américain"", ""Français""]","52 rue de Rivoli, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/big-fernand-bhv?day=today&time=ASAP,Deliveroo
Café la Chaufferie,https://f.roocdn.com/images/menus/92807/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1541055853,27,4.25,€€€,"[""Salade"", ""Français"", ""Petit Déjeuner""]","2 boulevard de Denain 75010 Paris, Paris, 75010",https://deliveroo.fr/menu/paris/10eme-gare-du-nord/cafe-la-chaufferie?day=today&time=ASAP,Deliveroo
Big Fernand Galeries Lafayette,https://f.roocdn.com/images/menus/1872/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1524646972,50,4.25,€€,"[""Burgers"", ""Américain"", ""Français""]","99 rue de Provence, Paris, 75009PARIS",https://deliveroo.fr/menu/paris/9eme-opera/big-fernand-la-fayette?day=today&time=ASAP,Deliveroo
Le Warner,https://f.roocdn.com/images/menus/23449/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1481020562,50,4.25,€€,"[""Burgers"", ""Américain"", ""Halal""]","36 rue des couronnes, Paris, 75020",https://deliveroo.fr/menu/paris/Belleville/le-warner?day=today&time=ASAP,Deliveroo
Bières Cultes,https://f.roocdn.com/images/menus/33128/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1488368933,50,4.35,€€€,"[""Alcool"", ""Boissons""]","14 rue des Halles, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/bieres-cultes-chatelet?day=today&time=ASAP,Deliveroo
Oplato,https://f.roocdn.com/images/menus/46614/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1518513072,50,4.45,€€€,"[""Français"", ""Apéritif"", ""Alcool""]","1 Rue Basfroi, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-bastille/oplato?day=today&time=ASAP,Deliveroo
Tacos Avenue,https://f.roocdn.com/images/menus/51893/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1519658437,50,3.95,€,"[""Américain"", ""Tacos"", ""Français""]","48 Rue Césaria Évora, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/tacos-avenue-paris-19?day=today&time=ASAP,Deliveroo
Le Mezze Du Chef,https://f.roocdn.com/images/menus/86559/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1539957799,27,4.35,€€,"[""Turque"", ""Végétalien"", ""Végétarien""]","80 Rue de Menilmontant, Paris, 75020",https://deliveroo.fr/menu/paris/Gambetta/le-mezze-du-chef-cig-kofte?day=today&time=ASAP,Deliveroo
La Favorite,https://f.roocdn.com/images/menus/24612/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1474552471,50,4.5,€€€€,"[""Français""]","6 rue de Rivoli, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/la-favorite-bdc?day=today&time=ASAP,Deliveroo
Jus PAF : Pressés à Froid Bio et Détox,https://f.roocdn.com/images/menus/37193/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1533133448,50,4.8,€€,"[""Jus"", ""Dessert""]","104 rue Oberkampf, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-belleville/paf-jus-presses-a-froid?day=today&time=ASAP,Deliveroo
Les caves Nysa,https://f.roocdn.com/images/menus/26812/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1491907796,50,4.7,€€,"[""Alcool"", ""Apéritif"", ""Boissons""]","33 Rue de Bretagne, Paris, 75003",https://deliveroo.fr/menu/paris/3eme-temple/nysa-bretagne?day=today&time=ASAP,Deliveroo
Thaï Basilic,https://f.roocdn.com/images/menus/21212/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1473408502,50,4.35,€€,"[""Thaï"", ""Asiatique""]","155-219 Boulevard Macdonald, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/thai-basilic?day=today&time=ASAP,Deliveroo
Big falafel - Bonne Nouvelle,https://f.roocdn.com/images/menus/85257/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1541090834,13,3.85,€€,"[""Libanais"", ""Halal"", ""Falafel"", ""Sandwiches""]","30 boulevard Bonne Nouvelle, Paris, 75010",https://deliveroo.fr/menu/paris/10eme-gare-du-nord/afac?day=today&time=ASAP,Deliveroo
Les caves Nysa,https://f.roocdn.com/images/menus/26812/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1491907796,50,4.5,€,"[""Alcool"", ""Apéritif"", ""Boissons""]","17 avenue Sécrétan, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-colonel-fabien/nysa-secretan?day=today&time=ASAP,Deliveroo
Sushi Shop,https://f.roocdn.com/images/menus/41204/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1516179336,50,4.35,€€€,"[""Sushi"", ""Japonais""]","51 rue Saint Antoine, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/sushi-shop-saint-antoine-2?day=today&time=ASAP,Deliveroo
Pokaï,https://f.roocdn.com/images/menus/57796/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1532078758,50,4.45,€€€,"[""Poke"", ""Hawaiian"", ""Asiatique""]","87 rue Réaumur, Paris, 75002",https://deliveroo.fr/menu/paris/2eme-bourse/pokai-reaumur?day=today&time=ASAP,Deliveroo
Tonton Jaurès,https://f.roocdn.com/images/menus/30229/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1484576287,50,4.3,€€€,"[""Burgers"", ""Américain"", ""Français""]","174 avenue Jean Jaurès, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-jaures/tonton-jaures?day=today&time=ASAP,Deliveroo
La Rotonde,https://f.roocdn.com/images/menus/37714/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1495543632,50,4.4,€€€,"[""Burgers"", ""Français""]","17 rue de la roquette, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-bastille/la-rotonde?day=today&time=ASAP,Deliveroo
paradise pizza,https://f.roocdn.com/images/menus/77734/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1537269226,34,4.2,€,"[""Italien"", ""Pizza"", ""Halal""]","100 avenue simon bolivar, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-colonel-fabien/paradise-pizza?day=today&time=ASAP,Deliveroo
Le Gange,https://f.roocdn.com/images/menus/22908/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1474876037,50,4.2,€€€€,"[""Indien"", ""Curry"", ""Oriental""]","65 rue Manin, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-colonel-fabien/le-gange?day=today&time=ASAP,Deliveroo
Léon de Bruxelles - Place de Clichy,https://f.roocdn.com/images/menus/39699/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1523464815,50,4.3,€€,"[""Fruits De Mer"", ""Belge"", ""Fish And Chips"", ""Français""]","8 place de Clichy, Paris, 75005",https://deliveroo.fr/menu/paris/9eme-opera/leon-de-bruxelles?day=today&time=ASAP,Deliveroo
Les Chics Types,https://f.roocdn.com/images/menus/95808/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1542181972,50,4.2,€€€,"[""Burgers"", ""Poke"", ""Salade"", ""Français"", ""Bobun"", ""Alcool""]","20 avenue de Laumière, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-jaures/les-chics-types?day=today&time=ASAP,Deliveroo
Cuba Compagnie Café,https://f.roocdn.com/images/menus/11923/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1487600915,50,4.1,€€€,"[""Tapas"", ""Américain"", ""Mexicain"", ""Sud Américain""]","48 boulevard beaumarchais, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-republique/cuba-compagnie-cafe?day=today&time=ASAP,Deliveroo
Les Triplettes de Belleville,https://f.roocdn.com/images/menus/50333/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1513696328,50,4.35,€€,"[""Français"", ""Burgers""]","102 Boulevard de Belleville, Paris, 75020",https://deliveroo.fr/menu/paris/Belleville/les-triplettes-de-belleville?day=today&time=ASAP,Deliveroo
ALTO TACOS,https://f.roocdn.com/images/menus/80615/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1538048574,10,4.0,€,"[""Pizza"", ""Halal"", ""Italien""]","191 Rue de Crimée PARIS 19 75019, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-aubervilliers/fresh-food-paris?day=today&time=ASAP,Deliveroo
Le Clint,https://f.roocdn.com/images/menus/30848/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1487272351,50,4.2,€€,"[""Burgers"", ""Américain"", ""Salade""]","174 rue de la roquette, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-voltaire/le-clint?day=today&time=ASAP,Deliveroo
O’crepes 11eme,https://f.roocdn.com/images/menus/79604/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1537174593,50,3.9,€,"[""Végétalien"", ""Halal"", ""Végétarien""]","52 rue de la folie mericourt, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-republique/ocrepes-11eme?day=today&time=ASAP,Deliveroo
Pokaï,https://f.roocdn.com/images/menus/57796/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1532078758,50,4.35,€€,"[""Poke"", ""Hawaiian"", ""Asiatique""]","111 rue du Faubourg Saint-Antoine, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-bastille/pokai-saint-antoine-sushi-shop?day=today&time=ASAP,Deliveroo
Le Sultan - Paris,https://f.roocdn.com/images/menus/93907/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1541521528,24,3.95,€€,"[""Libanais"", ""Kebab"", ""Végétalien"", ""Halal"", ""Végétarien""]","103 boulevard Voltaire, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-oberkampf/le-sultan-paris?day=today&time=ASAP,Deliveroo
Tacos Paris,https://f.roocdn.com/images/menus/79607/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1537282660,42,4.1,€,"[""Tacos"", ""Mexicain""]","52 rue de la folie mericourt, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-republique/tacos-paris?day=today&time=ASAP,Deliveroo
Pokaï,https://f.roocdn.com/images/menus/57796/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1532078758,50,4.35,€€,"[""Poke"", ""Hawaiian"", ""Asiatique""]","51 rue Saint Antoine, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/pokai-saint-antoine?day=today&time=ASAP,Deliveroo
Meiwenti - Richelieu,https://f.roocdn.com/images/menus/82948/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1539963084,0,0.0,€€,"[""Soupe"", ""Nouilles"", ""Asiatique"", ""Bobun"", ""Vietnamien""]","53 Rue de Richelieu, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/meiwenti-richelieu?day=today&time=ASAP,Deliveroo
La Mie Câline SSD,https://f.roocdn.com/images/menus/86666/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1542216994,0,0.0,€€,"[""Français"", ""Petit Déjeuner""]","16 boulevard saint denis, Paris, 75010",https://deliveroo.fr/menu/paris/10eme-gare-du-nord/la-mie-caline-ssd?day=today&time=ASAP,Deliveroo
Léon de Bruxelles ,https://f.roocdn.com/images/menus/39699/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1523464815,50,4.3,€€€,"[""Fruits De Mer"", ""Belge"", ""Fish And Chips"", ""Français""]","3 boulevard Beaumarchais, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/leon-de-bruxelles-bastille?day=today&time=ASAP,Deliveroo
Memphis Paris - La Villette,https://f.roocdn.com/images/menus/66289/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1530626955,50,3.8,€€,"[""Burgers"", ""Américain""]","30 Avenue Corentin Cariou, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/memphis-paris-la-villette?day=today&time=ASAP,Deliveroo
Amorino - Beaubourg,https://f.roocdn.com/images/menus/18565/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1511873913,50,4.7,€,"[""Italien"", ""Glaces"", ""Dessert""]","121 Rue St Martin, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/amorino-st-martin?day=today&time=ASAP,Deliveroo
La Cantine Libanaise 19ème,https://f.roocdn.com/images/menus/19577/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1476372025,50,3.9,€,"[""Falafel"", ""Libanais""]","11 passage suzan sontag, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/la-cantine-libanaise-19eme?day=today&time=ASAP,Deliveroo
Rania,https://f.roocdn.com/images/menus/77188/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1541158990,0,0.0,€€€,"[""Libanais"", ""Falafel""]","1 Place Leon Blum, Paris, 75011",https://deliveroo.fr/menu/paris/11eme-bastille/rania?day=today&time=ASAP,Deliveroo
Amorino,https://f.roocdn.com/images/menus/18565/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1511873913,40,4.65,€€,"[""Italien"", ""Glaces"", ""Dessert""]","47 rue St Louis en l'Ile, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/amorino-st-louis?day=today&time=ASAP,Deliveroo
Léon De B,https://f.roocdn.com/images/menus/37209/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1523458355,50,4.05,€€€,"[""Fruits De Mer"", ""Français""]","183 boulevard Mcdonald, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/leon-de-b-paris-75019?day=today&time=ASAP,Deliveroo
Nata Republic,https://f.roocdn.com/images/menus/32985/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1488291982,50,4.45,€,"[""Burgers"", ""Jus""]","68 Rue du Temple, Paris, 75003",https://deliveroo.fr/menu/paris/3eme-temple/nata?day=today&time=ASAP,Deliveroo
Sushi One - Paris,https://f.roocdn.com/images/menus/90279/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1540310169,11,4.0,€,"[""Sushi"", ""Japonais""]","7 rue Lavandieres Ste Opportune 75001 Paris, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/sushi-one-paris?day=today&time=ASAP,Deliveroo
Senoble,https://f.roocdn.com/images/menus/54468/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1518430373,50,4.5,€€,"[""Soupe"", ""Français"", ""Dessert""]","11 rue des Petits Champs, Paris, 75001",https://deliveroo.fr/menu/paris/1er-louvre/senoble-famille-gourmande?day=today&time=ASAP,Deliveroo
pizza costa,https://f.roocdn.com/images/menus/85389/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1540381116,0,0.0,€,"[""Italien"", ""Pizza"", ""Burgers"", ""Kebab"", ""Halal""]","35 Rue de la Roquette, Paris, 75010",https://deliveroo.fr/menu/paris/11eme-bastille/pizza-costa?day=today&time=ASAP,Deliveroo
Auberge de Venise Bastille,https://f.roocdn.com/images/menus/20793/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1479476947,0,0.0,€€€,"[""Pizza"", ""Italien""]","2 rue de la Bastille, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/bastille-auber?day=today&time=ASAP,Deliveroo
Delice de beyrouth,https://f.roocdn.com/images/menus/81798/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1537197582,11,4.2,€,"[""Halal"", ""Poulet"", ""Végétarien"", ""Turque""]","151 rue Saint Martin, Paris, 75003",https://deliveroo.fr/menu/paris/3eme-temple/delice-de-beyrouth?day=today&time=ASAP,Deliveroo
Bellota Bellota - Printemps,https://f.roocdn.com/images/menus/70341/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1531731242,50,4.55,€€,"[""Espagnol"", ""Boissons"", ""Apéritif""]","107 rue de Provence, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/bellota-bellota-printemps?day=today&time=ASAP,Deliveroo
Délices food,https://f.roocdn.com/images/menus/81572/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1542882893,0,0.0,€€€,"[""Halal"", ""Pizza"", ""Burgers"", ""Sandwiches"", ""Tacos""]","9 Rue Vicq d'Azir PARIS 10 75010, Paris, 75010",https://deliveroo.fr/menu/paris/paris-10eme-gare-de-lest/delices-food?day=today&time=ASAP,Deliveroo
Patisserie Christophe Roussel,https://f.roocdn.com/images/menus/29196/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1481272125,50,4.75,€€€,"[""Français"", ""Dessert""]","5 rue Tardieu, Paris, 75018",https://deliveroo.fr/menu/paris/18eme-montmartre/patisserie-christophe-roussel?day=today&time=ASAP,Deliveroo
Comtesse du Barry,https://f.roocdn.com/images/menus/18913/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1507304413,50,4.45,€€€,"[""Alcool"", ""Français""]","13 boulevard Haussmann, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/comtesse-barry-haussman?day=today&time=ASAP,Deliveroo
Yogurt Factory Vill'Up,https://f.roocdn.com/images/menus/56228/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1519406526,50,4.25,€,"[""Glaces"", ""Dessert""]","30 Avenue Corentin Cariou, Paris, 75019",https://deliveroo.fr/menu/paris/19eme-pont-de-flandre/yogurt-factory-villup?day=today&time=ASAP,Deliveroo
Pacific Street Food,https://f.roocdn.com/images/menus/85922/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1539191024,0,0.0,€€,"[""Vietnamien"", ""Bobun""]","43 Rue la Fayette, Paris, 75009",https://deliveroo.fr/menu/paris/9eme-opera/pacific-street-food?day=today&time=ASAP,Deliveroo
Belushi’s Original American Burgers,https://f.roocdn.com/images/menus/71212/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1530860224,32,3.15,€,"[""Burgers"", ""Bagels"", ""Américain""]","5 Rue de Dunkerque, Paris, 75010",https://deliveroo.fr/menu/paris/paris-10eme-gare-de-lest/belushis-gare-du-nord?day=today&time=ASAP,Deliveroo
Occo Chicken Paris 10,https://f.roocdn.com/images/menu_tags/47/menu-tag-image.jpg?width=400&height=225&auto=webp&format=jpg&fit=crop&v=&quality=80,0,0.0,€,"[""Turque"", ""Kebab"", ""Halal""]","28, Boulevard Saint Denis, Paris, 75010",https://deliveroo.fr/menu/paris/10eme-gare-du-nord/occo-chicken-paris-10?day=today&time=ASAP,Deliveroo
Le Village,https://f.roocdn.com/images/menus/24475/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1513008572,50,4.05,€,"[""Français"", ""Salade""]","36 rue des Abesses, Paris, 75018",https://deliveroo.fr/menu/paris/18eme-montmartre/le-village?day=today&time=ASAP,Deliveroo
Les caves Nysa,https://f.roocdn.com/images/menus/26812/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1491907796,50,4.65,€€,"[""Alcool"", ""Apéritif"", ""Boissons""]","95 rue saint antoine, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/nysa-saint-antoine?day=today&time=ASAP,Deliveroo
Comtesse du Barry,https://f.roocdn.com/images/menus/18913/header-image.jpg?width=320&height=180&auto=webp&format=jpg&fit=crop&v=1507304413,50,4.2,€€,"[""Alcool"", ""Français""]","93 rue St Antoine, Paris, 75004",https://deliveroo.fr/menu/paris/4eme-hotel-de-ville/comtesse-du-barry-st-antoine?day=today&time=ASAP,Deliveroo
